#Scan#	abs_DeltaMZ	Compound_Name	Precursor_MZ	Adduct	LibraryQualityString	SpectrumID	Suspect Name	suspect_index	cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path	cluster_index_lib	ScanNumber_lib	Original_Path_lib
413086	28.024	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247017	247017.0	inputspectra/spec-00673.mzXML	731576.0	431.68699999999995	0.0	255.234	2886.0	spec/spec-00673.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML	413086.0	3131.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB7_01_1225.mzXML
413086	28.024	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247329	247329.0	inputspectra/spec-00985.mzXML	401488.0	432.045	0.0	255.234	2877.0	spec/spec-00985.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA10_01_2239.mzXML	413086.0	3131.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB7_01_1225.mzXML
413086	28.025	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	251219	251219.0	inputspectra/spec-00946.mzXML	26304.0	430.805	0.0	255.235	2885.0	spec/spec-00946.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BE12_01_1878.mzXML	413086.0	3131.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB7_01_1225.mzXML
342819	14.012	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	247304	247304.0	inputspectra/spec-00963.mzXML	467828.0	432.69300000000004	0.0	255.236	2888.0	spec/spec-00963.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BB11_01_2252.mzXML	342819.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML
342819	28.033	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -C2H4	199495	199495.0	inputspectra/spec-01000.mzXML	49240.0	412.195	0.0	241.21900000000002	2747.0	spec/spec-01000.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BC3_01_2256.mzXML	342819.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML
342819	14.013	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	248332	248332.0	inputspectra/spec-00827.mzXML	152104.0	432.155	0.0	255.234	2896.0	spec/spec-00827.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BB4_01_1834.mzXML	342819.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML
342819	14.012	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	252063	252063.0	inputspectra/spec-00740.mzXML	60708.0	431.64599999999996	0.0	255.237	2886.0	spec/spec-00740.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BC11_01_1853.mzXML	342819.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML
412970	28.023000000000003	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247395	247395.0	inputspectra/spec-00952.mzXML	574672.0	431.82300000000004	0.0	255.236	2886.0	spec/spec-00952.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BC11_01_2264.mzXML	412970.0	3131.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA12_01_1218.mzXML
412970	28.031999999999996	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247055	247055.0	inputspectra/spec-00741.mzXML	294072.0	432.87800000000004	0.0	255.233	2898.0	spec/spec-00741.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA5_01_2027.mzXML	412970.0	3131.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA12_01_1218.mzXML
414678	28.075	Palmitoleic acid ethyl ester	283.263	M+H	Bronze	CCMSLIB00003354404	Suspect related to Palmitoleic acid ethyl ester -C2H4	244595	244595.0	inputspectra/spec-00375.mzXML	127700.0	471.255	0.0	255.234	3169.0	spec/spec-00375.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB5_01_922.mzXML	414678.0	3425.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA6_01_911.mzXML
414678	28.033	Palmitoleic acid ethyl ester	283.263	M+H	Bronze	CCMSLIB00003354404	Suspect related to Palmitoleic acid ethyl ester -C2H4	247042	247042.0	inputspectra/spec-00863.mzXML	211280.0	432.94599999999997	0.0	255.234	2901.0	spec/spec-00863.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BB3_01_2037.mzXML	414678.0	3425.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA6_01_911.mzXML
414678	28.028000000000002	Palmitoleic acid ethyl ester	283.263	M+H	Bronze	CCMSLIB00003354404	Suspect related to Palmitoleic acid ethyl ester -C2H4	247381	247381.0	inputspectra/spec-00962.mzXML	380792.0	432.30300000000005	0.0	255.236	2889.0	spec/spec-00962.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BC1_01_2254.mzXML	414678.0	3425.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA6_01_911.mzXML
414678	28.03	Palmitoleic acid ethyl ester	283.263	M+H	Bronze	CCMSLIB00003354404	Suspect related to Palmitoleic acid ethyl ester -C2H4	247397	247397.0	inputspectra/spec-00937.mzXML	273520.0	433.788	0.0	255.234	2899.0	spec/spec-00937.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BE4_01_2074.mzXML	414678.0	3425.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA6_01_911.mzXML
414678	28.03	Palmitoleic acid ethyl ester	283.263	M+H	Bronze	CCMSLIB00003354404	Suspect related to Palmitoleic acid ethyl ester -C2H4	248702	248702.0	inputspectra/spec-00863.mzXML	277936.0	431.94300000000004	0.0	255.233	2894.0	spec/spec-00863.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BB3_01_2037.mzXML	414678.0	3425.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA6_01_911.mzXML
413000	28.034000000000002	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247042	247042.0	inputspectra/spec-00863.mzXML	211280.0	432.94599999999997	0.0	255.234	2901.0	spec/spec-00863.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BB3_01_2037.mzXML	413000.0	3330.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BA2_01_1107.mzXML
413000	28.031	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247397	247397.0	inputspectra/spec-00937.mzXML	273520.0	433.788	0.0	255.234	2899.0	spec/spec-00937.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BE4_01_2074.mzXML	413000.0	3330.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BA2_01_1107.mzXML
413000	14.015999999999998	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342488	342488.0	inputspectra/spec-00553.mzXML	101088.0	445.92199999999997	0.0	269.249	2993.0	spec/spec-00553.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA7_01_912.mzXML	413000.0	3330.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BA2_01_1107.mzXML
414364	28.031999999999996	Palmitoleic acid ethyl ester	283.263	M+H	Bronze	CCMSLIB00003354404	Suspect related to Palmitoleic acid ethyl ester -C2H4	247042	247042.0	inputspectra/spec-00863.mzXML	211280.0	432.94599999999997	0.0	255.234	2901.0	spec/spec-00863.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BB3_01_2037.mzXML	414364.0	3418.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA2_01_907.mzXML
413297	28.038	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247055	247055.0	inputspectra/spec-00741.mzXML	294072.0	432.87800000000004	0.0	255.233	2898.0	spec/spec-00741.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA5_01_2027.mzXML	413297.0	3145.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB1_01_918.mzXML
413297	28.033	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247080	247080.0	inputspectra/spec-00304.mzXML	105872.0	428.965	0.0	255.22	2866.0	spec/spec-00304.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BC6_01_1236.mzXML	413297.0	3145.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB1_01_918.mzXML
413997	28.04	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247055	247055.0	inputspectra/spec-00741.mzXML	294072.0	432.87800000000004	0.0	255.233	2898.0	spec/spec-00741.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA5_01_2027.mzXML	413997.0	3330.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BC1_01_1130.mzXML
413062	28.026999999999997	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247810	247810.0	inputspectra/spec-00736.mzXML	169840.0	432.289	0.0	255.234	2897.0	spec/spec-00736.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BB8_01_2042.mzXML	413062.0	3130.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB3_01_1221.mzXML
413391	28.023000000000003	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	248840	248840.0	inputspectra/spec-00594.mzXML	175648.0	432.972	0.0	255.231	2895.0	spec/spec-00594.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA1_01_2023.mzXML	413391.0	3330.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BA7_01_1112.mzXML
413391	14.011	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342583	342583.0	inputspectra/spec-00963.mzXML	55720.0	445.54699999999997	0.0	269.251	2979.0	spec/spec-00963.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BB11_01_2252.mzXML	413391.0	3330.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BA7_01_1112.mzXML
561130	28.031	11,14,17-Eicosatrienoic acid, (Z,Z,Z)-	307.263	M+H	Bronze	CCMSLIB00003354464	Suspect related to 11,14,17-Eicosatrienoic acid, (Z,Z,Z)- -C2H4	380152	380152.0	inputspectra/spec-00406.mzXML	111380.0	353.595	0.0	279.236	2330.0	spec/spec-00406.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB11_01_928.mzXML	561130.0	2988.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA12_01_917.mzXML
673362	28.031999999999996	Monopalmitolein (9c)	329.269	M+H	Bronze	CCMSLIB00003302671	Suspect related to Monopalmitolein (9c) -C2H4	532767	532767.0	inputspectra/spec-00922.mzXML	48288.0	363.684	0.0	301.24	2400.0	spec/spec-00922.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA9_01_2238.mzXML	673362.0	2698.0	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA12_01_2034.mzXML
836139	28.029	Monoelaidin	357.3	M+H	Bronze	CCMSLIB00003309772	Suspect related to Monoelaidin -C2H4	673589	673589.0	inputspectra/spec-00370.mzXML	163204.0	407.147	0.0	329.27099999999996	2714.0	spec/spec-00370.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA12_01_917.mzXML	836139.0	2966.0	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA5_01_2027.mzXML
836139	28.024	Monoelaidin	357.3	M+H	Bronze	CCMSLIB00003309772	Suspect related to Monoelaidin -C2H4	673638	673638.0	inputspectra/spec-00167.mzXML	56716.0	406.714	0.0	329.254	2709.0	spec/spec-00167.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BC9_01_1239.mzXML	836139.0	2966.0	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA5_01_2027.mzXML
836139	28.03	Monoelaidin	357.3	M+H	Bronze	CCMSLIB00003309772	Suspect related to Monoelaidin -C2H4	673977	673977.0	inputspectra/spec-00484.mzXML	30084.0	401.702	0.0	329.269	2677.0	spec/spec-00484.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA4_01_909.mzXML	836139.0	2966.0	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA5_01_2027.mzXML
836139	28.025	Monoelaidin	357.3	M+H	Bronze	CCMSLIB00003309772	Suspect related to Monoelaidin -C2H4	674019	674019.0	inputspectra/spec-00289.mzXML	62608.0	407.67400000000004	0.0	329.27	2716.0	spec/spec-00289.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA9_01_914.mzXML	836139.0	2966.0	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA5_01_2027.mzXML
836196	28.035	Monoelaidin	357.3	M+H	Bronze	CCMSLIB00003309772	Suspect related to Monoelaidin -C2H4	673589	673589.0	inputspectra/spec-00370.mzXML	163204.0	407.147	0.0	329.27099999999996	2714.0	spec/spec-00370.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA12_01_917.mzXML	836196.0	2959.0	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA11_01_2033.mzXML
842148	28.038	1-Stearoyl-rac-glycerol	359.316	M+H	Bronze	CCMSLIB00003185828	Suspect related to 1-Stearoyl-rac-glycerol -C2H4	684909	684909.0	inputspectra/spec-00352.mzXML	188708.0	432.629	0.0	331.286	2898.0	spec/spec-00352.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA8_01_913.mzXML	842148.0	3129.0	f.MSV000078556/spectrum/Microbe Extraction/Blanks/70_MF_SAB_30uL_RB4_01_6799.mzXML
959569	28.081	Likely similar to laureth sulfate A +28 Da compared sodium laureth sulfate	383.246	M+H	Bronze	CCMSLIB00000478609	Suspect related to Likely similar to laureth sulfate A +28 Da compared sodium laureth sulfate -C2H4	825094	825094.0	inputspectra/spec-00417.mzXML	30300.0	371.13599999999997	0.0	355.215	2457.0	spec/spec-00417.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA2_01_907.mzXML	959569.0	2519.0	f.MSV000078556/spectrum/Beauty Products Swabs/0A-1_sample_BP_BB5_01_4876.mzXML
959509	28.031	Likely similar to laureth sulfate A +28 Da compared sodium laureth sulfate	383.246	M+H	Bronze	CCMSLIB00000478609	Suspect related to Likely similar to laureth sulfate A +28 Da compared sodium laureth sulfate -C2H4	828538	828538.0	inputspectra/spec-00078.mzXML	31684.0	348.844	0.0	355.22	2339.0	spec/spec-00078.mzXML	f.MSV000078556/spectrum/Cosmetic Ingredient/BP1_SLES_BB1_01_6430.mzXML	959509.0	2511.0	f.MSV000078556/spectrum/Beauty Products Swabs/0A-1_sample_BP_BB5_01_4876.mzXML
