cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path
157	inputspectra/spec-00013.mzXML	8539.33	200.882	0	295.46	392	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
157	inputspectra/spec-00013.mzXML	5623.8	214.269	0	296.47	414	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
157	inputspectra/spec-00019.mzXML	233912	27.1702	0	295.16	42	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
157	inputspectra/spec-00019.mzXML	275792	30.5185	0	295.16	47	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
158	inputspectra/spec-00007.mzXML	240496	133.74	0	296.19	175	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
158	inputspectra/spec-00007.mzXML	198801	178.067	0	296.19	214	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
159	inputspectra/spec-00005.mzXML	42987.7	414.727	0	297.14	412	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
159	inputspectra/spec-00005.mzXML	45565.4	436.403	0	297.144	432	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
160	inputspectra/spec-00013.mzXML	7235.38	159.346	0	297.42	317	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
160	inputspectra/spec-00015.mzXML	2268.58	449.791	0	297.89	674	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
160	inputspectra/spec-00015.mzXML	2118.3	552.995	0	297.89	792	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
160	inputspectra/spec-00015.mzXML	2184.8	819.72	0	297.76	1219	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
160	inputspectra/spec-00015.mzXML	2069.6	829.89	0	298.01	1230	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
160	inputspectra/spec-00015.mzXML	2384.23	842.011	0	297.91	1247	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
161	inputspectra/spec-00013.mzXML	6341.22	242.52	0	297.43	463	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
161	inputspectra/spec-00013.mzXML	6379.54	247.283	0	297.43	471	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00013.mzXML	14265.9	118.826	0	300.46	246	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00013.mzXML	10048.7	127.268	0	300.47	261	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00013.mzXML	9943.47	134.036	0	300.48	274	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00013.mzXML	7206.42	155.282	0	298.41	310	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00013.mzXML	7762.42	181.506	0	298.44	357	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00013.mzXML	5637.15	321.574	0	299.46	594	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00013.mzXML	5483.95	489.351	0	299.45	843	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00013.mzXML	5943.96	592.523	0	299.45	998	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00013.mzXML	6323.42	608.454	0	299.47	1022	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00013.mzXML	6492.17	630.553	0	299.48	1065	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
163	inputspectra/spec-00015.mzXML	3023.52	254.208	0	299.77	393	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
163	inputspectra/spec-00015.mzXML	2375.62	435.511	0	300.01	655	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
163	inputspectra/spec-00015.mzXML	2287.61	526.667	0	300.16	754	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
163	inputspectra/spec-00015.mzXML	2147.51	533.42	0	299.78	764	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
163	inputspectra/spec-00015.mzXML	2531.46	540.213	0	299.75	774	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
164	inputspectra/spec-00002.mzXML	15335.3	19.1267	0	299.07	20	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
164	inputspectra/spec-00002.mzXML	9916.09	22.9403	0	299.14	24	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
164	inputspectra/spec-00002.mzXML	8208.78	271.889	0	301	257	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
164	inputspectra/spec-00002.mzXML	10816.6	288.512	0	301.08	272	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
164	inputspectra/spec-00002.mzXML	10777.4	325.652	0	298.95	307	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
164	inputspectra/spec-00002.mzXML	10702.1	332.08	0	299.02	313	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
164	inputspectra/spec-00002.mzXML	10460.6	398.536	0	300.05	375	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
164	inputspectra/spec-00002.mzXML	10708.3	424.537	0	300.02	399	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
164	inputspectra/spec-00002.mzXML	11571.5	595.759	0	301.08	555	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
164	inputspectra/spec-00002.mzXML	9519.18	598.709	0	301.19	558	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
164	inputspectra/spec-00020.mzXML	5308.99	68.8584	0	299.06	58	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
164	inputspectra/spec-00020.mzXML	5147.5	82.3762	0	299.064	69	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
164	inputspectra/spec-00020.mzXML	3353.74	420.213	0	299.06	299	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
165	inputspectra/spec-00025.mzXML	4825.32	362.473	0	299.07	239	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
165	inputspectra/spec-00025.mzXML	4634.43	393.628	0	299.07	253	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
167	inputspectra/spec-00007.mzXML	389403	73.7408	0	301.15	100	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
167	inputspectra/spec-00007.mzXML	401528	75.9337	0	301.15	103	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
169	inputspectra/spec-00013.mzXML	9346.1	159.988	0	301.79	318	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
169	inputspectra/spec-00013.mzXML	7022.64	168.957	0	302.11	334	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
169	inputspectra/spec-00015.mzXML	3040.16	315.596	0	302.52	485	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
169	inputspectra/spec-00015.mzXML	2903.6	324.234	0	302.02	497	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
169	inputspectra/spec-00015.mzXML	2883.01	368.541	0	302.07	565	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
169	inputspectra/spec-00015.mzXML	2909.79	529.629	0	303.35	759	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
170	inputspectra/spec-00005.mzXML	45744	391.304	0	302.12	390	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
170	inputspectra/spec-00005.mzXML	37182.5	438.518	0	302.12	434	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
170	inputspectra/spec-00019.mzXML	49689.3	224.374	0	302.12	233	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
170	inputspectra/spec-00019.mzXML	50786	242.531	0	302.12	249	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
171	inputspectra/spec-00025.mzXML	5307.62	292.001	0	302.19	205	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
171	inputspectra/spec-00025.mzXML	5147.21	300.851	0	302.19	209	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
172	inputspectra/spec-00012.mzXML	85082.3	216.752	0	302.31	102	spec/spec-00012.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_B_DD_MS2.mzXML
172	inputspectra/spec-00012.mzXML	88048.4	227.979	0	302.31	109	spec/spec-00012.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_B_DD_MS2.mzXML
172	inputspectra/spec-00016.mzXML	119687	85.3721	0	302.31	55	spec/spec-00016.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_D_DD_MS2.mzXML
172	inputspectra/spec-00016.mzXML	105935	92.1508	0	302.309	60	spec/spec-00016.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_D_DD_MS2.mzXML
172	inputspectra/spec-00016.mzXML	33657.3	313.94	0	303.31	184	spec/spec-00016.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_D_DD_MS2.mzXML
172	inputspectra/spec-00016.mzXML	30306.5	344.217	0	303.31	198	spec/spec-00016.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_D_DD_MS2.mzXML
172	inputspectra/spec-00017.mzXML	473772	33.0267	0	302.31	34	spec/spec-00017.mzXML	f.MSV000078547/spectrum/DLab/121207_proximicin_B_DD_MS2.mzXML
172	inputspectra/spec-00017.mzXML	387374	35.4491	0	302.309	38	spec/spec-00017.mzXML	f.MSV000078547/spectrum/DLab/121207_proximicin_B_DD_MS2.mzXML
172	inputspectra/spec-00017.mzXML	41138.6	136.512	0	302.311	112	spec/spec-00017.mzXML	f.MSV000078547/spectrum/DLab/121207_proximicin_B_DD_MS2.mzXML
172	inputspectra/spec-00017.mzXML	1130.03	277.267	0	303.32	170	spec/spec-00017.mzXML	f.MSV000078547/spectrum/DLab/121207_proximicin_B_DD_MS2.mzXML
172	inputspectra/spec-00018.mzXML	148267	199.326	0	302.31	119	spec/spec-00018.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_L_DD_MS2.mzXML
172	inputspectra/spec-00018.mzXML	61522.9	245.516	0	302.31	138	spec/spec-00018.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_L_DD_MS2.mzXML
172	inputspectra/spec-00021.mzXML	51347.5	351.871	0	302.312	183	spec/spec-00021.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_H_DD_MS2.mzXML
172	inputspectra/spec-00021.mzXML	40722.7	354.939	0	302.31	187	spec/spec-00021.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_H_DD_MS2.mzXML
172	inputspectra/spec-00023.mzXML	64832	257.119	0	303.03	270	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
172	inputspectra/spec-00023.mzXML	75868.3	323.385	0	605.053	339	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
174	inputspectra/spec-00013.mzXML	5313.32	194.119	0	303.47	380	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
174	inputspectra/spec-00013.mzXML	4778.58	202.574	0	303.46	395	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
174	inputspectra/spec-00013.mzXML	4956.99	206.971	0	303.43	402	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
174	inputspectra/spec-00013.mzXML	4995.09	223.337	0	304.49	430	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
174	inputspectra/spec-00013.mzXML	5125.8	230.148	0	304.52	442	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
174	inputspectra/spec-00013.mzXML	5546.3	243.722	0	304.51	465	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
174	inputspectra/spec-00015.mzXML	3999.14	236.454	0	303.75	364	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
174	inputspectra/spec-00015.mzXML	3187.29	644.463	0	303.72	939	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
174	inputspectra/spec-00015.mzXML	3368.18	836.175	0	303.57	1239	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
175	inputspectra/spec-00005.mzXML	77299.9	163.571	0	306.12	203	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
175	inputspectra/spec-00005.mzXML	76384.8	168.588	0	306.12	209	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
175	inputspectra/spec-00019.mzXML	90532.9	120.541	0	306.12	133	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
175	inputspectra/spec-00019.mzXML	69946.2	169.799	0	306.12	182	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
176	inputspectra/spec-00017.mzXML	3955.47	117.183	0	306.27	99	spec/spec-00017.mzXML	f.MSV000078547/spectrum/DLab/121207_proximicin_B_DD_MS2.mzXML
176	inputspectra/spec-00017.mzXML	2992.06	124.799	0	306.27	105	spec/spec-00017.mzXML	f.MSV000078547/spectrum/DLab/121207_proximicin_B_DD_MS2.mzXML
177	inputspectra/spec-00013.mzXML	2799.55	502.552	0	306.45	863	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
177	inputspectra/spec-00013.mzXML	2493.2	533.458	0	306.35	909	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
177	inputspectra/spec-00015.mzXML	2276.41	576.709	0	307.27	826	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
178	inputspectra/spec-00005.mzXML	74600.1	128.89	0	308.17	170	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
178	inputspectra/spec-00005.mzXML	93328.2	140.412	0	308.17	182	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
178	inputspectra/spec-00019.mzXML	142668	82.7299	0	308.17	89	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
178	inputspectra/spec-00019.mzXML	132728	98.2721	0	308.17	108	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
179	inputspectra/spec-00015.mzXML	2199.21	602.957	0	308.36	866	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
179	inputspectra/spec-00015.mzXML	2155.06	858.981	0	308.17	1273	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
180	inputspectra/spec-00000.mzXML	31301.5	88.5696	0	309.186	85	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
180	inputspectra/spec-00000.mzXML	23543	91.4646	0	309.186	88	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
180	inputspectra/spec-00000.mzXML	44128.9	393.233	0	309.186	369	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
180	inputspectra/spec-00000.mzXML	28742.9	398.498	0	309.19	374	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
180	inputspectra/spec-00006.mzXML	2011.05	606.2	0	310.41	121	spec/spec-00006.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_higherActQ_ltq_ltq.mzXML
180	inputspectra/spec-00022.mzXML	2553.22	135.786	0	310.63	126	spec/spec-00022.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_ltq_ltq.mzXML
180	inputspectra/spec-00022.mzXML	2135.04	188.824	0	311.2	171	spec/spec-00022.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_ltq_ltq.mzXML
180	inputspectra/spec-00022.mzXML	2011.63	222.329	0	310.46	197	spec/spec-00022.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_ltq_ltq.mzXML
180	inputspectra/spec-00022.mzXML	2278.32	226.956	0	311.73	201	spec/spec-00022.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_ltq_ltq.mzXML
181	inputspectra/spec-00013.mzXML	4186.06	258.492	0	310.47	490	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
181	inputspectra/spec-00013.mzXML	4040.53	305.783	0	310.51	568	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
181	inputspectra/spec-00013.mzXML	4010.63	320.371	0	310.51	592	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
181	inputspectra/spec-00013.mzXML	4010.63	320.951	0	309.51	593	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
181	inputspectra/spec-00013.mzXML	4436.47	331.884	0	309.45	611	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
181	inputspectra/spec-00013.mzXML	3865.56	335.469	0	309.49	616	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
182	inputspectra/spec-00005.mzXML	588584	120.494	0	310.131	163	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
182	inputspectra/spec-00019.mzXML	86517.2	122.17	0	311.14	135	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
182	inputspectra/spec-00019.mzXML	507596	144.826	0	310.131	159	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
183	inputspectra/spec-00005.mzXML	746324	12.5915	0	310.131	20	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
183	inputspectra/spec-00005.mzXML	691858	14.3652	0	310.131	23	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
183	inputspectra/spec-00019.mzXML	517002	6.1152	0	310.131	10	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
183	inputspectra/spec-00019.mzXML	566771	7.2355	0	310.131	12	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
184	inputspectra/spec-00002.mzXML	23191.7	2.8448	0	313.02	4	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
184	inputspectra/spec-00002.mzXML	22724.4	7.9171	0	313.08	9	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
184	inputspectra/spec-00002.mzXML	9573.56	263.498	0	311.4	249	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
184	inputspectra/spec-00002.mzXML	7491.52	307.266	0	311.41	289	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
184	inputspectra/spec-00002.mzXML	7830.38	311.529	0	313.05	293	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
184	inputspectra/spec-00002.mzXML	10143.7	328.114	0	313.08	309	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
184	inputspectra/spec-00020.mzXML	1316.91	125.052	0	313.21	104	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
184	inputspectra/spec-00020.mzXML	3268.47	165.118	0	313.21	137	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
187	inputspectra/spec-00013.mzXML	14616.1	77.1983	0	312.43	164	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
187	inputspectra/spec-00013.mzXML	12422	89.331	0	312.34	187	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
187	inputspectra/spec-00013.mzXML	12428.3	92.9282	0	312.39	194	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
187	inputspectra/spec-00013.mzXML	13043.2	394.986	0	313.41	705	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
187	inputspectra/spec-00013.mzXML	9124.57	403.401	0	313.46	718	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
187	inputspectra/spec-00013.mzXML	8839.71	435.422	0	313.41	766	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
188	inputspectra/spec-00005.mzXML	48398.4	398.076	0	313.12	398	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
188	inputspectra/spec-00005.mzXML	32960.2	496.613	0	313.12	489	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
189	inputspectra/spec-00022.mzXML	2155.01	298.884	0	315.09	258	spec/spec-00022.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_ltq_ltq.mzXML
189	inputspectra/spec-00022.mzXML	1560.95	382.364	0	314.13	326	spec/spec-00022.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_ltq_ltq.mzXML
189	inputspectra/spec-00022.mzXML	1788.5	403.305	0	314.23	343	spec/spec-00022.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_ltq_ltq.mzXML
191	inputspectra/spec-00013.mzXML	3164.68	517.006	0	314.42	885	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
191	inputspectra/spec-00013.mzXML	2927.87	524.825	0	314.42	896	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
191	inputspectra/spec-00013.mzXML	3610.38	539.37	0	314.44	917	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
193	inputspectra/spec-00009.mzXML	17103.5	24.1793	0	315.08	25	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
193	inputspectra/spec-00009.mzXML	19776.3	25.6826	0	315.08	27	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
194	inputspectra/spec-00013.mzXML	4897.03	222.818	0	317.44	429	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
194	inputspectra/spec-00013.mzXML	5298.58	235.663	0	317.43	451	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
194	inputspectra/spec-00013.mzXML	4699.35	244.242	0	317.47	466	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
